URL,Name,Address,Capital,Sales,Market,President
https://baseconnect.in/companies/81bc4734-f0e8-4c05-9479-e2d7bd0d87fc,三谷コンピュータ株式会社,〒910-0347福井県坂井市丸岡町熊堂第３号７番地１－１３,1億1124万3000円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/6b119dfd-2cd2-48dd-b642-acbda72c0e1c,株式会社近計システム,〒559-0031大阪府大阪市住之江区南港東８丁目２番６１号,8900万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/800e5ffd-e5a0-4ef0-a3de-f7e36a257864,株式会社大同ＩＴソリューションズ,〒461-0005愛知県名古屋市東区東桜１丁目１番１０号,4500万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/c423fed3-91da-414c-8a07-ee538d20df4d,株式会社シスコ,〒530-0004大阪府大阪市北区堂島浜１丁目４番１６号アクア堂島ＮＢＦタワー,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/f037dddd-daef-414d-b66e-c4da152ea017,日本ナレッジスペース株式会社,〒105-0004東京都港区新橋６丁目２０番１号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/93749bb2-3360-40fa-895c-51d980bcf8ac,株式会社ワイズ,〒101-0041東京都千代田区神田須田町１丁目９番地,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/7348e7ff-7a88-45ac-9631-eaf6f6309619,株式会社エム・アンド・アイ,〒101-0047東京都千代田区内神田１丁目２番８号楠本第２ビル３階,3000万円,,未上場,情報あり
https://baseconnect.in/companies/0bd202e6-e4e8-422f-b449-5662a2aabf2e,ＴＤＳＥ株式会社,〒160-0023東京都新宿区西新宿３丁目２０番２号,8億3318万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/b8d26aa9-9684-449c-89ea-630e09a9b663,カシオヒューマンシステムズ株式会社,〒151-0071東京都渋谷区本町１丁目６番２号,3億1000万円,,未上場,情報あり
https://baseconnect.in/companies/06f9385f-e371-4599-b8cc-a1dc0f1f4610,サクシード株式会社,〒104-0033東京都中央区新川１丁目８番６号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/9688734b-fd54-47d1-8096-1e1fcc651ed6,株式会社ジェー・アイ・ピー,〒231-0015神奈川県横浜市中区尾上町３丁目３５番地,5000万円,,未上場,情報あり
https://baseconnect.in/companies/d7386a8c-b860-4f1a-b0d6-fa9de7e206d9,ＪＩＧ－ＳＡＷ株式会社,〒060-0808北海道札幌市北区北八条西３丁目３２番,3億5110万7000円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/6605fd28-49c1-4aac-b8d5-db77fd73eb92,インパクトホールディングス株式会社,〒107-0052東京都港区赤坂１丁目１２番３２号,1億円,,未上場,情報あり
https://baseconnect.in/companies/e516a229-5818-44ca-a90c-c6fb2cbd755b,九州デジタルソリューションズ株式会社,〒860-0047熊本県熊本市西区春日１丁目１２番３号,2000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/7f54ee32-a6aa-48c1-9571-8ea3d1ae89fe,株式会社ＦＦＲＩセキュリティ,〒100-0005東京都千代田区丸の内３丁目３番１号,2億8613万6500円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/6d0026b9-8276-407d-aa8d-0f7c68e0ecec,ｐａｉｚａ株式会社,〒105-0001東京都港区虎ノ門２丁目３番１７号,3億9251万5000円,,未上場,情報あり
https://baseconnect.in/companies/5edbc711-727a-482c-9c40-5a91a3b07b33,ユアサ工機株式会社,〒701-0144岡山県岡山市北区久米６番地,9200万円,,未上場,情報あり
https://baseconnect.in/companies/592c06ed-c848-480d-a0f8-ea972a0bf078,株式会社コトブキソリューション,〒737-0046広島県呉市中通２丁目６番６号,6000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/c4875bbc-d836-421f-9c47-0fec004a3f7b,株式会社ＳＫ２,〒107-0052東京都港区赤坂３丁目２１番１６号,4000万円,10億〜50億円,未上場,
https://baseconnect.in/companies/50e2459c-2fee-443c-845d-07acd3ceac9b,株式会社九州ＤＴＳ,〒812-0011福岡県福岡市博多区博多駅前２丁目１９番２４号,1億円,,未上場,情報あり
https://baseconnect.in/companies/f29bd272-70a7-4931-afbe-d1863c5f3420,株式会社ネオジャパン,〒220-0012神奈川県横浜市西区みなとみらい２丁目２番１号横浜ランドマークタワー１０階,2億9716万円,50億〜300億円,東証プライム,
https://baseconnect.in/companies/5345d3ba-8e67-4998-b9f1-b51610e2e929,セイコーグループ株式会社,〒104-0061東京都中央区銀座４丁目５番１１号,100億円,50億〜300億円,東証プライム,情報あり
https://baseconnect.in/companies/5d572d93-160e-4360-8ab0-340b3b2f636c,ＴＩＳ長野株式会社,〒390-0815長野県松本市深志１丁目２番１１号昭和ビル,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/376a4a8a-e1e3-4b00-8c65-48acb28381c6,株式会社コンピュータマインド,〒400-0064山梨県甲府市下飯田１丁目１０番８号,2015万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/adda5723-4344-40bc-bbf0-c7c8dca521b9,トレジャーデータ株式会社,〒100-0011東京都千代田区内幸町２丁目１番６号日比谷パークフロント１９階,,,未上場,情報あり
https://baseconnect.in/companies/72a3d05e-f653-446c-a91a-af051f6c0b33,株式会社東映エージエンシー,〒104-0033東京都中央区新川１丁目１８番１１号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/5d47492f-bc8b-4b65-a049-271e1bd30fbe,株式会社ｒｏｂｏｔ　ｈｏｍｅ,〒104-0061東京都中央区銀座６丁目１０番１号,74億7000万円,50億〜300億円,東証スタンダード,情報あり
https://baseconnect.in/companies/7f349f47-6678-46eb-9554-f275aa969d3c,ＡＮＥＯＳ株式会社,〒152-0001東京都目黒区中央町１丁目５番１２号,1000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/d5846b36-a9a9-4e88-8b3b-4086e5689705,名村情報システム株式会社,〒848-0027佐賀県伊万里市立花町３４４８番地８,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/69b0a7b9-9162-4664-8a53-a680a97f38ab,株式会社楽久屋,〒105-0013東京都港区浜松町１丁目１０番１１号,4664万8000円,,未上場,情報あり
https://baseconnect.in/companies/8468366c-e07f-46da-a939-2ad76eecdd65,株式会社テクノツリー,〒674-0074兵庫県明石市魚住町清水５３４番地の７,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/2b3824f2-d9f5-4f4a-8ef7-02c827bf21ab,メドピア株式会社,〒104-0045東京都中央区築地１丁目１３番１号,22億4462万4000円,10億〜50億円,東証プライム,情報あり
https://baseconnect.in/companies/ea368281-451f-4788-8041-00a17a9cfcc6,株式会社北海道ジェイ・アール・システム開発,〒060-0906北海道札幌市東区北六条東４丁目１番地４,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/5accc0f3-15a1-44c1-8b49-ea946390cf86,ジョルダン株式会社,〒160-0022東京都新宿区新宿２丁目５番１０号,2億7737万5000円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/afacd8d5-e43b-41eb-a7ac-bf5d48b1fc28,ＮＴＴテクノクロスサービス株式会社,〒222-0001神奈川県横浜市港北区樽町２丁目１番６号,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/10b279c8-904b-49a9-b421-f7d469ede044,西鉄情報システム株式会社,〒812-0044福岡県福岡市博多区千代４丁目１番３３号,1億円,,未上場,情報あり
https://baseconnect.in/companies/aa8fb466-762b-45a1-ae65-939476fdad2e,株式会社クオンテックス,〒530-0001大阪府大阪市北区梅田１丁目３番１号大阪駅前第１ビル１１階,5000万円,,未上場,情報あり
https://baseconnect.in/companies/c6472a30-a8cd-4f51-8778-98321d0d55d0,株式会社エム・ケイ・ソフトサービス,〒160-0022東京都新宿区新宿１丁目８番５号,4800万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/a6b7ad07-fa51-4d61-b9da-2f3690fe27f0,クオリティソフト株式会社,〒649-2333和歌山県西牟婁郡白浜町中１７０１番３,1億1203万5000円,,未上場,情報あり
https://baseconnect.in/companies/8578fd88-91ce-49e3-af21-365d64d9bd1d,シーアンドエス株式会社,〒450-0002愛知県名古屋市中村区名駅１丁目１番１号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/535e6cec-18bb-4636-987e-1154d75452e3,発紘電機株式会社,〒924-0035石川県白山市上柏野町２３８番地,6220万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/8928709c-bf4a-4546-8ad0-ae1d106b00f1,株式会社神戸デジタル・ラボ,〒650-0034兵庫県神戸市中央区京町７２番地,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/bbf285f7-1811-4da4-8313-427324f70839,株式会社電翔,〒420-0837静岡県静岡市葵区日出町２番地の１,7000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/eaa20abb-9c34-49ae-932d-ceb69ca5abbd,株式会社レアゾン・ホールディングス,〒160-0022東京都新宿区新宿１丁目２４番７号ルネ御苑プラザ１１２０,,,未上場,
https://baseconnect.in/companies/567a62c9-f1d4-4894-80b9-ae43748b2313,イーストライズ株式会社,〒020-0022岩手県盛岡市大通３丁目２番８号,1億円,,未上場,情報あり
https://baseconnect.in/companies/68c5f1c4-4379-400b-81a3-59c17da19709,株式会社呉電子計算センター,〒737-0045広島県呉市本通２丁目４番１号,2100万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/25031d40-ea3f-45ed-b63a-a9788982fdaa,株式会社ウィズ・ワン,〒104-0045東京都中央区築地３丁目１７番９号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/390c4aef-0753-4d25-8981-6a540049a8b7,株式会社アクシオ,〒141-0031東京都品川区西五反田２丁目１２番１９号,3億1000万円,10億〜50億円,未上場,
https://baseconnect.in/companies/8d568865-9f88-405d-8071-1562372264a8,ｎｏｔｅ株式会社,〒102-0083東京都千代田区麹町６丁目６番２号,,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/5de86f86-8693-4018-b207-b9c6db331b85,株式会社フェニシス,〒103-0004東京都中央区東日本橋３丁目４番１３号,1000万円,,未上場,
https://baseconnect.in/companies/32ead2e2-ac5d-4323-89d9-bb549c597b7b,株式会社エンジニアのミカタ,〒193-0944東京都八王子市館町５３７－２５,5465万円,,未上場,情報あり
https://baseconnect.in/companies/f5069744-cc6d-4be3-8822-61437a865031,株式会社飯田設計,〒451-0052愛知県名古屋市西区栄生１丁目１２番１号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/727df026-de97-4958-8ab1-7b55fef6541c,株式会社エプコットソフトウェア,〒171-0021東京都豊島区西池袋３丁目２２番１４号国土西池ビル５Ｆ,,,未上場,情報あり
https://baseconnect.in/companies/c6bf20e6-34a1-4dea-b2dc-9a29a29770e3,株式会社ＧＡＧＡ,〒460-0003愛知県名古屋市中区錦１丁目１０番２０号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/7e5a319b-592d-4a73-8343-5ed56a3c37cc,株式会社ＮＤＲ,〒150-0021東京都渋谷区恵比寿西１丁目１８番３号,1000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/ae68c0a2-86bb-4c37-aa40-8e65253e1849,株式会社フォーイット,〒150-0044東京都渋谷区円山町３番６号,1000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/30d64f01-d856-4b2f-8cb8-cbb9e3a0dc64,ゾエティス・ジャパン株式会社,〒151-0053東京都渋谷区代々木３丁目２２番７号,1000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/85922378-247d-47a5-ad98-270512c2cc60,アイサンテクノロジー株式会社,〒460-0003愛知県名古屋市中区錦３丁目７番１４号ＡＴビル,19億2251万円,50億〜300億円,東証スタンダード,情報あり
https://baseconnect.in/companies/cc52ca35-3e25-4721-9f3b-be4f5d663d8b,株式会社ジェイテックアドバンストテクノロジ,〒104-0031東京都中央区京橋１丁目１０番７号ＫＰＰ八重洲ビル,5000万円,,未上場,情報あり
https://baseconnect.in/companies/da81ba46-c079-445c-82ee-c58027d81a58,株式会社デリバリーコンサルティング,〒107-0052東京都港区赤坂９丁目７番１号ミッドタウン・タワー,1億5084万7000円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/ab62c1b3-6540-43e2-8cef-227ef07f0446,株式会社ヴァル研究所,〒166-0002東京都杉並区高円寺北２丁目３番１７号,4100万円,,未上場,情報あり
https://baseconnect.in/companies/f22105f3-f50e-4d5a-8fb4-1b3536ad103f,コムウェア株式会社,〒160-0023東京都新宿区西新宿７丁目５番２５号,1億円,,未上場,情報あり
https://baseconnect.in/companies/2a35cc7a-47e9-42fe-bfe4-c083760ad6df,株式会社ケーオウエイ,〒683-0853鳥取県米子市両三柳３２８番地,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/6443cd8b-2a0e-4776-b43b-7f86a77526dc,株式会社サントラスト,〒101-0052東京都千代田区神田小川町１丁目１１番地,6000万円,,未上場,情報あり
https://baseconnect.in/companies/999df12f-d766-4cfb-8885-90517ab8acb6,シャープＩＰインフィニティ株式会社,〒590-0908大阪府堺市堺区匠町１番地,9990万円,,未上場,情報あり
https://baseconnect.in/companies/408f1bd7-d917-47ee-bcca-da637eb98313,株式会社アセンド,〒160-0023東京都新宿区西新宿１丁目２１番１号,8699万140円,,未上場,情報あり
https://baseconnect.in/companies/c824f2eb-05f5-48a8-8a15-0060cb233761,アイアンドエルソフトウェア株式会社,〒160-0023東京都新宿区西新宿７丁目２０番１号,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/c11fdd34-9f7e-4942-b8e9-13dc0ba72a7c,株式会社アイ・シー・エス,〒516-0005三重県伊勢市竹ケ鼻町１００番地,3200万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/edfb20b6-2aca-436d-a79f-b8221a9a8595,株式会社Ｅｄｅｙａｎｓ,〒541-0048大阪府大阪市中央区瓦町１丁目３－２ヒガシビル３０２号,,,未上場,情報あり
https://baseconnect.in/companies/ff032ad4-af72-45f1-9866-9a2187a74250,株式会社エルスタッフ,〒170-0005東京都豊島区南大塚３丁目３２番９号,,,未上場,情報あり
https://baseconnect.in/companies/a7d8360f-ec4b-4cde-94d3-6e24a7ff91cf,株式会社国際システム,〒900-0034沖縄県那覇市東町４番１号,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/c9fb5646-51cf-435f-be2a-661f2b144004,株式会社ＹＮＰ,〒101-0041東京都千代田区神田須田町２丁目７－３ＶＯＲＴ秋葉原ＢＬＤ．９階,,,未上場,
https://baseconnect.in/companies/ee1dbca9-b6c5-43a9-929e-4aec4d8e6f7b,株式会社金星,〒102-0081東京都千代田区四番町４番地８,1000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/0eb821ac-c88f-4a5d-ab8c-78edd097308f,株式会社ＹＣＣ情報システム,〒990-0023山形県山形市松波４丁目５番１２号,6000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/7339c14d-9562-4980-954d-16323a207c06,コグニビジョン株式会社,〒160-0023東京都新宿区西新宿６丁目８番１号,3億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/73c0b765-b8a5-47ea-8a38-3db93a141331,株式会社日立フーズ＆ロジスティクスシステムズ,〒104-0045東京都中央区築地６丁目１９番２０号,3億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/433c01b7-a1f1-4b28-ae80-762681139292,ジーピーエム株式会社,〒670-0993兵庫県姫路市千代田町７３１番地の１,3000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/9fcaec85-6e30-4ba8-bfa1-ff42fc65d85c,株式会社無限,〒160-0023東京都新宿区西新宿２丁目７番１号,3040万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/ff6ccd37-8b1e-473e-8e9c-90f2bfef8447,ＮＣＤテクノロジー株式会社,〒141-0031東京都品川区西五反田４丁目３２番１号,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/5f21478c-25b6-463c-892c-5669ae366d2c,株式会社クラスアクト,〒104-0033東京都中央区新川２丁目９番９号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/3ccb8770-bd26-43bf-b0fb-0693f8ab4d01,株式会社サイバー・バズ,〒150-0031東京都渋谷区桜丘町１２番１０号,4億8462万円,50億〜300億円,東証グロース,情報あり
https://baseconnect.in/companies/7c6ebec0-2188-46a3-8110-8cf7123480c8,株式会社エーアイネット・テクノロジ,〒220-0011神奈川県横浜市西区高島２丁目６番３２号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/bf8816b0-fac0-4dcd-bf9e-01159773c97c,ＮＴＴコムオンライン・マーケティング・ソリューション株式会社,〒141-0032東京都品川区大崎１丁目５番１号,3億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/735833a7-4e1b-4b6a-a5bf-2078e7a09fcf,Ｒａｐｙｕｔａ　Ｒｏｂｏｔｉｃｓ株式会社,〒135-0023東京都江東区平野４丁目１０番５号,,,未上場,情報あり
https://baseconnect.in/companies/a9eb0bea-dede-4450-bf7b-b12bb754194c,日本ハムシステムソリューションズ株式会社,〒530-0001大阪府大阪市北区梅田２丁目４番９号,1000万円,50億〜300億円,未上場,
https://baseconnect.in/companies/7bf56cde-946c-4e6e-b0f6-b9e657ef5806,株式会社オーガランド,〒899-4341鹿児島県霧島市国分野口東１２９４番１,1000万円,,未上場,情報あり
https://baseconnect.in/companies/f4eb664c-1906-45e6-a59f-b0be7ff7a5d3,株式会社ＮＹＫＢｕｓｉｎｅｓｓＳｙｓｔｅｍｓ,〒104-0033東京都中央区新川１丁目１７番２１号,9900万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/ffcc7bd2-cce8-4e1a-99d9-dd0defb31c14,株式会社博報堂コネクト,〒135-0061東京都江東区豊洲５丁目６番１５号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/b67d7479-5f4a-4935-b770-589e64261673,株式会社ライトワークス,〒102-0083東京都千代田区麹町５丁目３番３号,1億4254万2800円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/62b1c88c-68c0-402f-bc86-de1076544de4,ＦＲＴ株式会社,〒901-2131沖縄県浦添市牧港５丁目２番１号,4億5000万円,,未上場,情報あり
https://baseconnect.in/companies/186ee217-acd0-4b5b-9268-813981bf2cfc,株式会社ＫＤＤＩウェブコミュニケーションズ,〒107-0062東京都港区南青山２丁目２６番１号,6500万円,,未上場,情報あり
https://baseconnect.in/companies/df27e443-b34f-4253-a36a-840992df36bf,株式会社広島情報シンフォニー,〒732-0068広島県広島市東区牛田新町２丁目２番１号,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/797e03da-bf40-4d17-b283-ddea87e2241e,株式会社鉄人化ホールディングス,〒152-0003東京都目黒区碑文谷５丁目１５番１号,5000万円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/ba319524-b7ad-4307-86f8-4d73d81b13b0,株式会社クリエーション・ビュー,〒160-0022東京都新宿区新宿４丁目３番２５号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/73f3a07f-2672-4687-9ccb-d72dd062f266,株式会社ＫＯＭＰＥＩＴＯ,〒141-0031東京都品川区西五反田２丁目２８番５号,14億5660万788円,,未上場,情報あり
https://baseconnect.in/companies/4c5901d0-fef8-4d9e-8198-d2f0776ef53f,株式会社ディーソルＨＰＩ,〒853-0011長崎県五島市下大津町７１２番地２６,1000万円,,未上場,情報あり
https://baseconnect.in/companies/f6e45617-2189-4f69-ab9f-83d6681f0980,シグマ紙業株式会社,〒555-0012大阪府大阪市西淀川区御幣島５丁目１２番２４号,,,未上場,情報あり
https://baseconnect.in/companies/187b880b-2eeb-4dd6-ac55-c91350041cd2,株式会社システムエイド,〒020-0011岩手県盛岡市三ツ割４丁目２番８号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/db7371f9-adcc-4edd-8963-aa3199b86f1d,サイネット株式会社,〒510-0084三重県四日市市栄町１番１１号,,,未上場,情報あり
https://baseconnect.in/companies/038a6412-ec77-4d32-aab9-2472a3302d01,Ｄａｔａｄｏｇ　Ｊａｐａｎ合同会社,〒100-0005東京都千代田区丸の内２丁目７番２号ＪＰタワー,,,未上場,情報あり
https://baseconnect.in/companies/23c4031e-94db-4725-b78f-2669be253fe6,株式会社都築ソフトウェア,〒142-0061東京都品川区小山台１丁目２０番２０号,1億5200万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/9c6b7c24-a07f-4f1b-bf34-ae89805c0f52,株式会社ＹＥ　ＤＩＧＩＴＡＬ　Ｋｙｕｓｈｕ,〒802-0001福岡県北九州市小倉北区浅野３丁目８番１号,2000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/78d7982e-5777-4261-8f68-e7b86dd49d55,株式会社法学館,〒150-0031東京都渋谷区桜丘町１７番６号,4000万円,,未上場,情報あり
https://baseconnect.in/companies/7bd5c0c9-a06c-4044-b553-038ed850869a,セキアオイテクノ株式会社,〒192-0904東京都八王子市子安町４丁目１０番１５号,1億円,,未上場,情報あり
https://baseconnect.in/companies/5333df0f-f926-4e7c-ba06-e9e4b8b35300,ケーアイディー株式会社,〒160-0023東京都新宿区西新宿６丁目１４番１号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/43d1d067-3186-42a5-8ca3-823192c25c9f,株式会社ケイケンシステム,〒380-0823長野県長野市南千歳１丁目１７番地４,9900万円,,未上場,情報あり
https://baseconnect.in/companies/fd44084a-ef6c-467f-8301-1ca8950ec0c6,株式会社鳥取県情報センター,〒680-0053鳥取県鳥取市寺町５０番地,8000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/5bea351f-2f00-4c19-bc83-18af72b4c9a7,ＥＮＥＯＳシステムズ株式会社,〒231-0062神奈川県横浜市中区桜木町１丁目１番地８,1億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/086609a6-eade-4246-aae6-52eec5b95f7c,サクサシステムエンジニアリング株式会社,〒039-2245青森県八戸市北インター工業団地１丁目３番５４号,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/e5863e2b-4236-4681-a45f-ddaa5f202e07,ＮＤＳデータソリューションズ株式会社,〒812-0032福岡県福岡市博多区石城町１番１号,1750万円,,未上場,情報あり
https://baseconnect.in/companies/057f0a0d-4eb7-410b-90ea-43a038adcff2,株式会社Ｋ＆Ｇ,〒110-0005東京都台東区上野１丁目１０番１０号,8000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/ad17e340-df48-4547-85fe-db465a3133ed,ＡＧＳビジネスコンピューター株式会社,〒330-0835埼玉県さいたま市大宮区北袋町１丁目２９９番地１２,3000万円,,未上場,情報あり
https://baseconnect.in/companies/ce6b86e2-63b0-42c1-b971-3ea62c64eb69,リスクモンスター株式会社,〒103-0027東京都中央区日本橋２丁目１６番５号,11億8816万8391円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/e1a8b4b6-e8cf-480d-b9cc-7c39645db7ec,メタテック株式会社,〒220-0004神奈川県横浜市西区北幸１丁目１１－１５,2000万円,,未上場,
https://baseconnect.in/companies/e19f0ccf-d74b-46ec-96b4-d6f49547e12e,ＦｏｒｅＶｉｓｉｏｎ株式会社,〒104-0045東京都中央区築地５丁目６番１０号,8000万円,,未上場,情報あり
